n2' inv' n2" inv" J' Ka' Kc' J" Ka" Kc" nu
1	a	0	a	6	1	5	6	0	6	843.59390
1	s	0	a	10	7	4	10	6	4	843.70095
1	a	0	a	6	2	5	6	1	6	843.95736
1	a	0	a	3	1	3	2	0	2	844.05520
1	s	0	s	8	1	7	8	0	8	844.07378
1	s	0	s	8	2	7	8	1	8	844.12950
1	a	0	s	5	5	1	5	4	1	844.42063
1	s	0	a	3	1	2	2	0	2	845.48783
1	a	0	a	2	2	1	1	1	0	845.52106
1	a	0	a	9	4	6	9	3	7	845.55264
1	s	0	s	14	7	8	14	6	9	845.91022
1	s	0	a	3	2	1	2	1	1	846.23668
1	a	0	s	2	2	0	1	1	0	846.27920
1	a	0	s	8	6	3	8	5	3	846.80357
1	a	0	s	11	7	5	11	6	5	846.82965
1	s	0	s	11	4	8	11	3	9	846.86279
1	a	0	a	8	3	6	8	2	7	846.89038
1	a	0	s	2	2	1	1	1	1	847.29345
1	a	0	a	7	2	6	6	3	3	847.33742
1	s	0	s	10	2	8	10	1	9	847.56948
1	s	0	s	9	1	8	9	0	9	848.29268
1	s	0	a	3	2	2	2	1	2	848.55432
1	s	0	s	5	0	5	4	1	4	848.83344
1	a	0	s	7	6	2	7	5	2	848.96724
1	s	0	s	5	1	5	4	0	4	849.03263
1	s	0	s	4	2	3	3	1	2	850.33466
1	a	0	s	10	7	4	10	6	4	850.66936
1	a	0	a	4	0	4	3	1	3	850.69427
1	a	0	a	4	1	4	3	0	3	851.25337
1	s	0	s	6	3	3	5	4	2	851.56134
1	s	0	s	11	3	9	11	2	10	851.83694
1	a	0	a	4	1	3	3	2	2	851.96508
1	s	0	a	3	3	0	2	2	0	852.25985
1	s	0	s	3	3	1	2	2	0	852.29235
1	s	0	s	10	1	9	10	0	10	852.38943
1	a	0	a	8	2	7	8	1	8	852.50546
